learner_id,prior_knowledge_level,learning_style,baseline_quiz_score,module_id,topic,difficulty_level,content_type,estimated_time,time_spent,attempts,clicks,engagement_score,quiz_score,mastery_level,retention_score,reward
L166,High,Visual,20,C015,Kinetics,1,Simulation,960,1018,3,13,2.36,42,Intermediate,33,0
L166,High,Visual,20,C041,Atomic Structure,3,Text,1200,1605,3,4,1.74,1,Beginner,8,0
L166,High,Visual,20,C018,Equilibrium,3,Text,480,700,1,14,2.86,4,Beginner,3,0
L166,High,Visual,20,C042,Acids & Bases,1,Text,1260,1137,2,6,1.5,39,Beginner,38,0
L166,High,Visual,20,C002,Thermodynamics,3,Video,1440,1027,2,12,1.91,97,Advanced,97,1
L166,High,Visual,20,C019,Acids & Bases,4,Text,1260,1136,1,2,1.1,79,Advanced,89,1
L166,High,Visual,20,C018,Organic Chemistry,4,Quiz,1320,1167,3,9,1.78,93,Advanced,102,1
L166,High,Visual,20,C018,Electrochemistry,4,Text,1200,1716,1,4,1.83,74,Advanced,70,1
L166,High,Visual,20,C003,Kinetics,3,Text,1020,952,2,6,1.53,67,Intermediate,73,1
L166,High,Visual,20,C035,Organic Chemistry,5,Simulation,420,249,3,8,1.39,18,Beginner,18,0
L166,High,Visual,20,C039,Thermodynamics,2,Video,840,1039,1,8,2.04,82,Advanced,77,1
L166,High,Visual,20,C028,Organic Chemistry,3,Text,1320,1488,1,4,1.53,40,Intermediate,49,0
L166,High,Visual,20,C049,Electrochemistry,1,Video,780,1066,2,9,2.27,79,Advanced,86,1
L166,High,Visual,20,C050,Atomic Structure,2,Quiz,660,672,3,9,1.92,37,Beginner,37,0
L166,High,Visual,20,C005,Thermodynamics,3,Video,1440,627,3,13,1.74,58,Intermediate,66,0
L166,High,Visual,20,C013,Acids & Bases,2,Text,1320,1867,1,13,2.71,44,Intermediate,41,0
L166,High,Visual,20,C048,Kinetics,4,Video,1020,1028,3,14,2.41,53,Intermediate,54,0
L166,High,Visual,20,C038,Thermodynamics,5,Simulation,1320,851,2,12,1.84,97,Advanced,100,1
L167,Low,Mixed,35,C047,Equilibrium,3,Quiz,480,569,3,1,1.29,48,Intermediate,39,0
L167,Low,Mixed,35,C015,Electrochemistry,5,Simulation,1020,1148,1,5,1.63,16,Beginner,12,0
L167,Low,Mixed,35,C041,Kinetics,2,Simulation,900,813,2,6,1.5,71,Advanced,69,1
L167,Low,Mixed,35,C024,Equilibrium,1,Text,300,419,1,6,2.0,35,Beginner,26,0
L167,Low,Mixed,35,C001,Thermodynamics,1,Simulation,960,904,2,1,1.04,66,Intermediate,63,1
L167,Low,Mixed,35,C018,Organic Chemistry,1,Quiz,840,912,2,1,1.19,94,Advanced,90,1
L167,Low,Mixed,35,C040,Equilibrium,3,Video,1440,1627,3,11,2.23,71,Advanced,68,1
L167,Low,Mixed,35,C010,Kinetics,2,Simulation,300,265,2,8,1.68,48,Intermediate,57,0
L167,Low,Mixed,35,C006,Thermodynamics,4,Quiz,1260,1327,2,8,1.85,100,Advanced,96,1
L167,Low,Mixed,35,C043,Acids & Bases,2,Text,660,754,3,9,2.04,9,Beginner,17,0
L167,Low,Mixed,35,C030,Atomic Structure,3,Text,300,453,1,3,1.81,51,Intermediate,42,0
L167,Low,Mixed,35,C032,Atomic Structure,1,Simulation,1200,1504,3,7,1.95,12,Beginner,19,0
L167,Low,Mixed,35,C014,Equilibrium,5,Quiz,720,733,1,14,2.42,91,Advanced,89,1
L167,Low,Mixed,35,C028,Thermodynamics,4,Text,780,1013,3,9,2.2,76,Advanced,74,1
L167,Low,Mixed,35,C024,Thermodynamics,1,Simulation,1320,1783,3,4,1.75,84,Advanced,91,1
L167,Low,Mixed,35,C042,Thermodynamics,3,Simulation,1320,903,3,12,1.88,91,Advanced,91,1
L167,Low,Mixed,35,C016,Thermodynamics,5,Simulation,420,337,3,3,1.1,30,Beginner,29,0
L167,Low,Mixed,35,C046,Organic Chemistry,1,Text,960,587,2,3,0.91,75,Advanced,84,0
L167,Low,Mixed,35,C001,Acids & Bases,4,Text,1260,1674,1,7,2.03,70,Advanced,66,1
L167,Low,Mixed,35,C025,Organic Chemistry,1,Video,960,543,3,3,0.87,74,Advanced,83,0
L168,High,Visual,66,C006,Electrochemistry,5,Video,1320,1223,1,4,1.33,90,Advanced,91,1
L168,High,Visual,66,C002,Thermodynamics,2,Text,1140,571,1,14,1.9,58,Intermediate,62,0
L168,High,Visual,66,C050,Organic Chemistry,1,Video,960,805,3,6,1.44,29,Beginner,25,0
L168,High,Visual,66,C026,Kinetics,2,Text,600,657,3,14,2.5,45,Intermediate,37,0
L168,High,Visual,66,C004,Acids & Bases,5,Simulation,1080,969,2,14,2.3,39,Beginner,40,0
L168,High,Visual,66,C040,Atomic Structure,1,Simulation,1080,1826,3,10,2.69,17,Beginner,24,0
L168,High,Visual,66,C016,Kinetics,4,Text,960,936,2,7,1.67,30,Beginner,40,0
L168,High,Visual,66,C018,Atomic Structure,5,Quiz,420,382,1,3,1.21,14,Beginner,6,0
L168,High,Visual,66,C026,Kinetics,4,Text,480,558,3,3,1.46,93,Advanced,84,1
L168,High,Visual,66,C010,Thermodynamics,2,Simulation,1320,1888,1,11,2.53,0,Beginner,-5,0
L168,High,Visual,66,C009,Organic Chemistry,1,Video,1200,769,2,3,0.94,52,Intermediate,61,0
L168,High,Visual,66,C009,Kinetics,4,Quiz,900,969,3,14,2.48,80,Advanced,85,1
L168,High,Visual,66,C014,Organic Chemistry,3,Simulation,1020,912,3,13,2.19,44,Intermediate,54,0
L168,High,Visual,66,C003,Organic Chemistry,3,Simulation,1380,2014,3,14,2.86,28,Beginner,36,0
L168,High,Visual,66,C018,Organic Chemistry,3,Simulation,1440,1564,3,3,1.39,21,Beginner,18,0
L168,High,Visual,66,C036,Equilibrium,1,Simulation,1020,1070,3,11,2.15,1,Beginner,-5,0
L168,High,Visual,66,C008,Thermodynamics,1,Text,1080,1360,1,10,2.26,34,Beginner,34,0
L168,High,Visual,66,C017,Kinetics,4,Quiz,780,882,3,6,1.73,66,Intermediate,76,1
L168,High,Visual,66,C001,Atomic Structure,3,Simulation,360,382,1,7,1.76,84,Advanced,81,1
L168,High,Visual,66,C046,Atomic Structure,2,Quiz,660,577,1,8,1.67,61,Intermediate,64,1
L169,Medium,Mixed,58,C027,Organic Chemistry,5,Quiz,1080,1467,2,13,2.66,40,Intermediate,32,0
L169,Medium,Mixed,58,C002,Atomic Structure,5,Simulation,780,845,2,14,2.48,61,Intermediate,68,1
L169,Medium,Mixed,58,C031,Atomic Structure,3,Quiz,1320,1993,2,11,2.61,79,Advanced,85,1
L169,Medium,Mixed,58,C043,Acids & Bases,1,Text,360,315,2,4,1.27,94,Advanced,85,1
L169,Medium,Mixed,58,C036,Atomic Structure,4,Quiz,1260,855,1,10,1.68,23,Beginner,22,0
L169,Medium,Mixed,58,C014,Thermodynamics,1,Quiz,1320,1146,3,6,1.47,51,Intermediate,58,0
L169,Medium,Mixed,58,C008,Organic Chemistry,1,Video,600,879,1,3,1.77,40,Intermediate,38,0
L169,Medium,Mixed,58,C050,Thermodynamics,5,Text,300,311,2,6,1.64,98,Advanced,92,1
L169,Medium,Mixed,58,C008,Electrochemistry,5,Text,600,827,3,1,1.48,38,Beginner,33,0
L169,Medium,Mixed,58,C007,Acids & Bases,5,Quiz,1200,832,3,14,2.09,76,Advanced,79,1
L169,Medium,Mixed,58,C014,Kinetics,5,Video,1440,1392,3,9,1.87,74,Advanced,75,1
L169,Medium,Mixed,58,C030,Kinetics,3,Video,720,1004,1,12,2.59,34,Beginner,43,0
L169,Medium,Mixed,58,C005,Electrochemistry,4,Text,360,266,2,9,1.64,17,Beginner,10,0
L169,Medium,Mixed,58,C025,Organic Chemistry,5,Simulation,360,369,2,8,1.82,50,Intermediate,51,0
L169,Medium,Mixed,58,C044,Kinetics,3,Quiz,1080,1183,3,8,1.9,85,Advanced,93,1
L169,Medium,Mixed,58,C042,Electrochemistry,5,Simulation,360,459,1,5,1.77,70,Advanced,77,1
L169,Medium,Mixed,58,C036,Atomic Structure,3,Quiz,780,504,1,12,1.85,72,Advanced,71,1
L169,Medium,Mixed,58,C010,Atomic Structure,1,Quiz,720,662,1,4,1.32,67,Intermediate,64,1
L169,Medium,Mixed,58,C006,Equilibrium,5,Text,1080,1357,3,10,2.26,16,Beginner,18,0
L169,Medium,Mixed,58,C001,Kinetics,4,Text,1080,1253,3,13,2.46,24,Beginner,23,0
L170,High,Mixed,73,C021,Atomic Structure,1,Simulation,300,259,3,8,1.66,45,Intermediate,43,0
L170,High,Mixed,73,C043,Kinetics,5,Text,780,635,1,2,1.01,60,Intermediate,52,1
L170,High,Mixed,73,C027,Atomic Structure,5,Quiz,960,1228,3,1,1.38,41,Intermediate,37,0
L170,High,Mixed,73,C001,Thermodynamics,4,Video,300,216,3,14,2.12,36,Beginner,28,0
L170,High,Mixed,73,C005,Kinetics,3,Simulation,480,380,1,12,1.99,61,Intermediate,70,1
L170,High,Mixed,73,C008,Acids & Bases,1,Quiz,1200,553,2,4,0.86,87,Advanced,87,0
L170,High,Mixed,73,C029,Atomic Structure,1,Video,720,635,2,1,0.98,69,Intermediate,61,0
L170,High,Mixed,73,C045,Thermodynamics,4,Video,1020,1004,3,9,1.88,34,Beginner,43,0
L170,High,Mixed,73,C047,Acids & Bases,2,Quiz,1320,878,3,7,1.37,86,Advanced,83,1
L170,High,Mixed,73,C018,Kinetics,5,Video,1320,1587,3,10,2.2,39,Beginner,36,0
L170,High,Mixed,73,C006,Thermodynamics,2,Simulation,540,553,2,6,1.62,73,Advanced,69,1
L170,High,Mixed,73,C011,Organic Chemistry,1,Quiz,840,850,3,1,1.11,0,Beginner,-3,0
L170,High,Mixed,73,C039,Equilibrium,4,Simulation,360,256,3,14,2.11,82,Advanced,75,1
L170,High,Mixed,73,C042,Thermodynamics,5,Video,300,317,1,10,2.06,34,Beginner,30,0
L170,High,Mixed,73,C041,Atomic Structure,4,Text,1140,572,2,14,1.9,64,Intermediate,64,1
L170,High,Mixed,73,C029,Acids & Bases,5,Quiz,1380,1416,2,3,1.33,90,Advanced,88,1
L170,High,Mixed,73,C041,Kinetics,3,Text,1380,1070,3,9,1.68,45,Intermediate,50,0
L170,High,Mixed,73,C020,Equilibrium,5,Simulation,660,645,3,10,1.98,96,Advanced,100,1
L170,High,Mixed,73,C032,Thermodynamics,2,Text,420,251,1,12,1.8,49,Intermediate,49,0
L170,High,Mixed,73,C038,Organic Chemistry,1,Text,660,1009,3,6,2.13,5,Beginner,-2,0
L171,Low,Textual,38,C031,Atomic Structure,4,Quiz,1380,2168,1,4,1.97,53,Intermediate,47,0
L171,Low,Textual,38,C034,Kinetics,4,Video,600,499,3,9,1.73,35,Beginner,39,0
L171,Low,Textual,38,C045,Thermodynamics,4,Quiz,900,904,2,6,1.6,71,Advanced,67,1
L171,Low,Textual,38,C040,Acids & Bases,5,Text,360,651,1,7,2.51,87,Advanced,80,1
L171,Low,Textual,38,C016,Thermodynamics,2,Quiz,1140,1453,3,5,1.77,78,Advanced,74,1
L171,Low,Textual,38,C021,Kinetics,5,Quiz,1020,896,2,11,1.98,84,Advanced,83,1
L171,Low,Textual,38,C027,Atomic Structure,4,Text,300,151,3,7,1.2,90,Advanced,98,1
L171,Low,Textual,38,C045,Thermodynamics,1,Video,720,722,3,4,1.4,61,Intermediate,66,1
L171,Low,Textual,38,C030,Organic Chemistry,2,Text,900,862,3,5,1.46,3,Beginner,5,0
L171,Low,Textual,38,C034,Acids & Bases,5,Video,1020,1055,3,2,1.23,86,Advanced,84,1
L171,Low,Textual,38,C040,Organic Chemistry,1,Text,720,976,3,6,1.96,92,Advanced,91,1
L171,Low,Textual,38,C020,Kinetics,5,Simulation,1440,1479,3,14,2.43,1,Beginner,9,0
L171,Low,Textual,38,C028,Electrochemistry,5,Text,1260,1215,1,13,2.26,70,Advanced,74,1
L171,Low,Textual,38,C042,Thermodynamics,3,Video,540,559,1,10,2.04,3,Beginner,0,0
L171,Low,Textual,38,C009,Kinetics,5,Text,360,313,2,11,1.97,3,Beginner,13,0
L171,Low,Textual,38,C041,Kinetics,4,Text,840,474,3,13,1.86,3,Beginner,-6,0
L171,Low,Textual,38,C036,Acids & Bases,5,Quiz,420,526,3,11,2.35,79,Advanced,86,1
L171,Low,Textual,38,C049,Organic Chemistry,5,Quiz,1440,910,1,10,1.63,100,Advanced,99,1
L171,Low,Textual,38,C019,Organic Chemistry,1,Video,840,1016,1,1,1.31,45,Intermediate,44,0
L171,Low,Textual,38,C014,Thermodynamics,5,Video,1080,915,1,6,1.45,29,Beginner,35,0
L172,Low,Visual,48,C031,Organic Chemistry,3,Video,1320,1964,3,10,2.49,70,Advanced,69,1
L172,Low,Visual,48,C018,Atomic Structure,5,Quiz,1200,1367,2,12,2.34,3,Beginner,3,0
L172,Low,Visual,48,C015,Equilibrium,1,Simulation,360,454,3,7,1.96,79,Advanced,88,1
L172,Low,Visual,48,C013,Electrochemistry,3,Quiz,1200,745,1,11,1.72,9,Beginner,13,0
L172,Low,Visual,48,C047,Organic Chemistry,2,Simulation,960,1449,2,3,1.81,31,Beginner,23,0
L172,Low,Visual,48,C020,Kinetics,2,Simulation,1080,926,2,14,2.26,89,Advanced,95,1
L172,Low,Visual,48,C024,Atomic Structure,4,Quiz,600,627,3,1,1.15,76,Advanced,76,1
L172,Low,Visual,48,C009,Atomic Structure,3,Video,1260,1338,2,9,1.96,15,Beginner,13,0
L172,Low,Visual,48,C026,Acids & Bases,4,Text,960,1271,3,12,2.52,79,Advanced,78,1
L172,Low,Visual,48,C033,Electrochemistry,4,Simulation,1320,1959,2,12,2.68,24,Beginner,15,0
L172,Low,Visual,48,C022,Atomic Structure,3,Text,1440,1411,2,12,2.18,35,Beginner,39,0
L172,Low,Visual,48,C042,Electrochemistry,5,Video,900,1014,3,3,1.43,30,Beginner,39,0
L172,Low,Visual,48,C024,Electrochemistry,5,Text,1320,1661,1,6,1.86,55,Intermediate,62,0
L172,Low,Visual,48,C013,Equilibrium,3,Text,1080,1356,2,2,1.46,28,Beginner,22,0
L172,Low,Visual,48,C020,Atomic Structure,2,Text,1320,1536,2,7,1.86,10,Beginner,7,0
L172,Low,Visual,48,C032,Equilibrium,2,Video,1380,1505,3,8,1.89,92,Advanced,85,1
L172,Low,Visual,48,C028,Equilibrium,5,Text,1440,1836,3,5,1.77,57,Intermediate,55,0
L172,Low,Visual,48,C048,Kinetics,2,Simulation,1260,686,3,1,0.64,77,Advanced,70,0
L172,Low,Visual,48,C027,Acids & Bases,1,Text,1440,1703,3,4,1.58,14,Beginner,9,0
L172,Low,Visual,48,C008,Equilibrium,2,Text,1140,1027,3,1,1.0,86,Advanced,86,0
L173,Low,Visual,69,C029,Atomic Structure,4,Video,1200,1003,1,2,1.04,39,Beginner,41,0
L173,Low,Visual,69,C029,Atomic Structure,3,Video,1260,1312,1,14,2.44,74,Advanced,78,1
L173,Low,Visual,69,C017,Organic Chemistry,3,Video,480,548,1,2,1.34,96,Advanced,93,1
L173,Low,Visual,69,C018,Electrochemistry,4,Simulation,840,1116,3,14,2.73,6,Beginner,5,0
L173,Low,Visual,69,C015,Kinetics,5,Quiz,1200,1886,1,14,2.97,7,Beginner,11,0
L173,Low,Visual,69,C003,Kinetics,3,Quiz,900,788,2,1,0.98,85,Advanced,82,0
L173,Low,Visual,69,C036,Acids & Bases,2,Quiz,1440,1572,2,1,1.19,71,Advanced,63,1
L173,Low,Visual,69,C043,Equilibrium,5,Text,1380,1916,2,10,2.39,30,Beginner,28,0
L173,Low,Visual,69,C038,Thermodynamics,5,Text,660,467,1,14,2.11,97,Advanced,104,1
L173,Low,Visual,69,C007,Organic Chemistry,3,Simulation,1140,1024,3,5,1.4,67,Intermediate,63,1
L173,Low,Visual,69,C027,Equilibrium,4,Video,540,431,3,3,1.1,93,Advanced,98,1
L173,Low,Visual,69,C010,Acids & Bases,5,Quiz,600,607,2,11,2.11,98,Advanced,104,1
L173,Low,Visual,69,C044,Acids & Bases,1,Text,1200,1160,1,11,2.07,88,Advanced,89,1
L173,Low,Visual,69,C002,Acids & Bases,5,Simulation,840,1076,2,9,2.18,3,Beginner,9,0
L173,Low,Visual,69,C032,Acids & Bases,2,Video,1380,1981,1,10,2.44,59,Intermediate,68,0
L173,Low,Visual,69,C030,Organic Chemistry,4,Text,600,700,1,12,2.37,22,Beginner,26,0
L173,Low,Visual,69,C038,Electrochemistry,4,Quiz,960,1105,3,1,1.25,87,Advanced,91,1
L173,Low,Visual,69,C050,Atomic Structure,1,Video,1080,1313,2,4,1.62,14,Beginner,13,0
L173,Low,Visual,69,C040,Electrochemistry,5,Quiz,1020,897,1,12,2.08,9,Beginner,14,0
L173,Low,Visual,69,C020,Atomic Structure,2,Text,1140,1584,3,9,2.29,12,Beginner,22,0
L174,Low,Mixed,28,C004,Electrochemistry,3,Simulation,780,714,1,4,1.32,80,Advanced,87,1
L174,Low,Mixed,28,C026,Thermodynamics,2,Simulation,1380,1272,1,3,1.22,91,Advanced,87,1
L174,Low,Mixed,28,C048,Acids & Bases,3,Video,1080,529,3,5,0.99,33,Beginner,33,0
L174,Low,Mixed,28,C036,Thermodynamics,4,Quiz,600,284,3,7,1.17,48,Intermediate,51,0
L174,Low,Mixed,28,C005,Equilibrium,4,Text,300,357,3,7,1.89,26,Beginner,22,0
L174,Low,Mixed,28,C045,Acids & Bases,5,Quiz,780,1077,2,2,1.58,14,Beginner,10,0
L174,Low,Mixed,28,C041,Organic Chemistry,3,Quiz,660,579,1,11,1.98,58,Intermediate,59,0
L174,Low,Mixed,28,C006,Organic Chemistry,1,Video,300,319,2,5,1.56,7,Beginner,17,0
L174,Low,Mixed,28,C048,Acids & Bases,2,Quiz,660,366,3,7,1.25,83,Advanced,76,1
L174,Low,Mixed,28,C002,Organic Chemistry,5,Quiz,900,1257,1,14,2.8,39,Beginner,36,0
L174,Low,Mixed,28,C010,Acids & Bases,5,Text,1260,1009,2,11,1.9,23,Beginner,29,0
L174,Low,Mixed,28,C011,Organic Chemistry,2,Video,600,394,2,11,1.76,31,Beginner,36,0
L174,Low,Mixed,28,C039,Kinetics,2,Simulation,1080,969,2,7,1.6,80,Advanced,78,1
L174,Low,Mixed,28,C041,Equilibrium,2,Text,780,762,1,13,2.28,80,Advanced,83,1
L174,Low,Mixed,28,C025,Thermodynamics,1,Text,780,1052,2,7,2.05,16,Beginner,20,0
L174,Low,Mixed,28,C030,Electrochemistry,5,Video,1260,1588,2,1,1.36,79,Advanced,73,1
L174,Low,Mixed,28,C019,Electrochemistry,3,Video,1020,1372,3,7,2.05,84,Advanced,80,1
L174,Low,Mixed,28,C044,Equilibrium,2,Quiz,360,184,2,5,1.01,90,Advanced,97,1
L174,Low,Mixed,28,C001,Acids & Bases,5,Text,1260,1712,3,14,2.76,72,Advanced,71,1
L174,Low,Mixed,28,C029,Thermodynamics,5,Quiz,360,319,3,7,1.59,70,Advanced,72,1
L175,Low,Visual,69,C003,Electrochemistry,4,Video,360,188,1,12,1.72,36,Beginner,44,0
L175,Low,Visual,69,C046,Equilibrium,4,Video,480,394,1,3,1.12,7,Beginner,6,0
L175,Low,Visual,69,C014,Thermodynamics,2,Text,1320,1588,1,6,1.8,85,Advanced,82,1
L175,Low,Visual,69,C047,Thermodynamics,4,Simulation,1320,1011,1,12,1.97,40,Intermediate,41,0
L175,Low,Visual,69,C044,Organic Chemistry,5,Simulation,1320,1647,3,9,2.15,7,Beginner,11,0
L175,Low,Visual,69,C032,Kinetics,2,Quiz,720,630,1,12,2.08,30,Beginner,29,0
L175,Low,Visual,69,C039,Equilibrium,1,Simulation,360,505,1,10,2.4,57,Intermediate,55,0
L175,Low,Visual,69,C033,Electrochemistry,5,Text,480,195,1,1,0.51,34,Beginner,28,0
L175,Low,Visual,69,C034,Organic Chemistry,3,Simulation,840,739,1,13,2.18,45,Intermediate,45,0
L175,Low,Visual,69,C036,Equilibrium,5,Simulation,480,568,2,2,1.38,85,Advanced,91,1
L175,Low,Visual,69,C034,Kinetics,1,Quiz,1440,1435,2,3,1.3,4,Beginner,-5,0
L175,Low,Visual,69,C016,Thermodynamics,2,Simulation,1380,1619,1,1,1.27,53,Intermediate,57,0
L175,Low,Visual,69,C039,Atomic Structure,2,Text,480,546,1,1,1.24,14,Beginner,10,0
L175,Low,Visual,69,C012,Kinetics,3,Text,840,885,1,7,1.75,32,Beginner,36,0
L175,Low,Visual,69,C020,Atomic Structure,5,Quiz,1200,1202,2,8,1.8,27,Beginner,24,0
L175,Low,Visual,69,C026,Acids & Bases,4,Simulation,1140,1411,3,4,1.64,39,Beginner,39,0
L175,Low,Visual,69,C010,Electrochemistry,4,Text,360,523,1,3,1.75,73,Advanced,79,1
L175,Low,Visual,69,C027,Atomic Structure,4,Simulation,300,171,1,5,1.07,76,Advanced,68,1
L175,Low,Visual,69,C026,Kinetics,2,Quiz,1200,1652,3,7,2.08,95,Advanced,102,1
L175,Low,Visual,69,C009,Thermodynamics,2,Quiz,300,198,1,5,1.16,76,Advanced,68,1
L176,Medium,Visual,45,C048,Organic Chemistry,5,Text,780,866,3,11,2.21,27,Beginner,34,0
L176,Medium,Visual,45,C003,Thermodynamics,1,Text,540,555,1,9,1.93,7,Beginner,16,0
L176,Medium,Visual,45,C019,Electrochemistry,1,Text,900,677,2,4,1.15,95,Advanced,86,1
L176,Medium,Visual,45,C018,Acids & Bases,3,Video,360,322,1,4,1.29,68,Intermediate,66,1
L176,Medium,Visual,45,C026,Organic Chemistry,4,Simulation,720,533,1,10,1.74,77,Advanced,85,1
L176,Medium,Visual,45,C042,Acids & Bases,4,Quiz,900,452,3,10,1.5,11,Beginner,7,0
L176,Medium,Visual,45,C006,Equilibrium,2,Quiz,300,105,3,7,1.05,65,Intermediate,68,1
L176,Medium,Visual,45,C013,Equilibrium,1,Video,1440,1263,2,2,1.08,6,Beginner,1,0
L176,Medium,Visual,45,C032,Thermodynamics,4,Quiz,1260,1512,3,9,2.1,85,Advanced,81,1
L176,Medium,Visual,45,C003,Atomic Structure,4,Video,420,277,3,13,1.96,43,Intermediate,41,0
L176,Medium,Visual,45,C018,Acids & Bases,3,Simulation,1260,1060,1,14,2.24,38,Beginner,30,0
L176,Medium,Visual,45,C031,Acids & Bases,5,Video,1380,1496,2,4,1.48,11,Beginner,14,0
L176,Medium,Visual,45,C001,Acids & Bases,3,Quiz,1380,1566,2,2,1.33,75,Advanced,79,1
L176,Medium,Visual,45,C006,Thermodynamics,2,Text,900,565,2,3,0.93,61,Intermediate,65,0
L176,Medium,Visual,45,C028,Kinetics,5,Video,480,586,1,12,2.42,34,Beginner,39,0
L176,Medium,Visual,45,C049,Thermodynamics,3,Video,900,874,3,2,1.17,14,Beginner,8,0
L176,Medium,Visual,45,C028,Equilibrium,2,Quiz,660,597,1,3,1.2,97,Advanced,93,1
L176,Medium,Visual,45,C046,Acids & Bases,4,Quiz,360,321,3,7,1.59,41,Intermediate,47,0
L176,Medium,Visual,45,C032,Atomic Structure,2,Quiz,480,457,2,11,2.05,25,Beginner,26,0
L176,Medium,Visual,45,C007,Atomic Structure,2,Simulation,780,1058,2,8,2.16,23,Beginner,15,0
L177,High,Visual,57,C017,Equilibrium,1,Simulation,720,767,2,14,2.47,75,Advanced,84,1
L177,High,Visual,57,C046,Thermodynamics,3,Quiz,1080,954,1,8,1.68,90,Advanced,92,1
L177,High,Visual,57,C046,Equilibrium,5,Video,780,1167,3,11,2.6,86,Advanced,85,1
L177,High,Visual,57,C033,Acids & Bases,5,Video,720,610,1,1,0.95,76,Advanced,76,0
L177,High,Visual,57,C037,Organic Chemistry,5,Video,480,602,3,13,2.55,84,Advanced,93,1
L177,High,Visual,57,C023,Acids & Bases,1,Video,540,805,2,10,2.49,11,Beginner,17,0
L177,High,Visual,57,C027,Organic Chemistry,2,Video,780,743,2,8,1.75,53,Intermediate,53,0
L177,High,Visual,57,C050,Equilibrium,3,Video,1140,717,3,8,1.43,4,Beginner,-1,0
L177,High,Visual,57,C022,Equilibrium,5,Video,660,207,1,11,1.41,92,Advanced,101,1
L177,High,Visual,57,C001,Electrochemistry,1,Text,360,216,2,13,1.9,23,Beginner,29,0
L177,High,Visual,57,C023,Electrochemistry,2,Text,1380,1749,2,4,1.67,97,Advanced,91,1
L177,High,Visual,57,C047,Thermodynamics,3,Video,1080,1132,3,3,1.35,70,Advanced,69,1
L177,High,Visual,57,C021,Electrochemistry,3,Text,1380,1009,1,14,2.13,28,Beginner,34,0
L177,High,Visual,57,C034,Organic Chemistry,4,Simulation,600,860,1,6,2.03,7,Beginner,1,0
L177,High,Visual,57,C007,Thermodynamics,4,Simulation,1080,750,2,5,1.19,37,Beginner,33,0
L177,High,Visual,57,C049,Organic Chemistry,1,Text,600,482,2,2,1.0,79,Advanced,70,0
L177,High,Visual,57,C048,Atomic Structure,1,Quiz,1200,1449,1,6,1.81,81,Advanced,89,1
L177,High,Visual,57,C007,Thermodynamics,3,Video,480,274,1,7,1.27,3,Beginner,-3,0
L177,High,Visual,57,C046,Acids & Bases,5,Text,1080,1105,3,13,2.32,87,Advanced,80,1
L177,High,Visual,57,C009,Acids & Bases,3,Video,660,655,2,5,1.49,35,Beginner,28,0
L178,Medium,Mixed,76,C019,Thermodynamics,4,Text,1080,453,3,12,1.62,17,Beginner,24,0
L178,Medium,Mixed,76,C030,Electrochemistry,5,Simulation,1440,1699,1,4,1.58,6,Beginner,15,0
L178,Medium,Mixed,76,C027,Organic Chemistry,5,Text,1320,877,3,6,1.26,46,Intermediate,37,0
L178,Medium,Mixed,76,C017,Thermodynamics,2,Text,780,1064,3,14,2.76,87,Advanced,86,1
L178,Medium,Mixed,76,C041,Electrochemistry,3,Video,1260,1059,3,13,2.14,47,Intermediate,55,0
L178,Medium,Mixed,76,C016,Thermodynamics,5,Text,1260,1012,1,5,1.3,72,Advanced,66,1
L178,Medium,Mixed,76,C044,Equilibrium,5,Quiz,1020,1216,1,8,1.99,71,Advanced,80,1
L178,Medium,Mixed,76,C040,Organic Chemistry,2,Video,540,180,1,3,0.63,32,Beginner,30,0
L178,Medium,Mixed,76,C023,Kinetics,4,Simulation,660,715,2,1,1.18,75,Advanced,66,1
L178,Medium,Mixed,76,C006,Atomic Structure,4,Quiz,420,425,2,5,1.51,84,Advanced,93,1
L178,Medium,Mixed,76,C045,Equilibrium,5,Video,1140,797,3,6,1.3,54,Intermediate,63,0
L178,Medium,Mixed,76,C046,Electrochemistry,2,Quiz,1080,690,1,9,1.54,55,Intermediate,64,0
L178,Medium,Mixed,76,C046,Electrochemistry,2,Text,1140,1351,3,1,1.29,72,Advanced,68,1
L178,Medium,Mixed,76,C026,Organic Chemistry,3,Simulation,1260,1366,2,4,1.48,29,Beginner,23,0
L178,Medium,Mixed,76,C046,Organic Chemistry,4,Simulation,720,772,1,10,2.07,11,Beginner,16,0
L178,Medium,Mixed,76,C005,Atomic Structure,2,Simulation,1380,1737,3,3,1.56,98,Advanced,104,1
L178,Medium,Mixed,76,C049,Electrochemistry,3,Simulation,1380,1219,1,1,0.98,61,Intermediate,55,0
L178,Medium,Mixed,76,C014,Organic Chemistry,3,Text,780,988,1,4,1.67,65,Intermediate,67,1
L178,Medium,Mixed,76,C004,Kinetics,1,Video,540,311,1,2,0.78,44,Intermediate,50,0
L178,Medium,Mixed,76,C031,Thermodynamics,2,Text,1380,1363,3,3,1.29,62,Intermediate,55,1
L179,High,Mixed,25,C042,Thermodynamics,5,Video,300,356,1,5,1.69,37,Beginner,28,0
L179,High,Mixed,25,C032,Acids & Bases,3,Quiz,360,343,1,14,2.35,93,Advanced,100,1
L179,High,Mixed,25,C048,Thermodynamics,5,Simulation,660,551,3,11,1.93,36,Beginner,33,0
